Accident_ID,Date,Time_Slot,State,City,Road_Type,Weather,Vehicle_Type,Driver_Age,Alcohol_Involved,Helmet_Used,Estimated_Speed,Casualties,Deaths,Accident_Severity
ACC000218,15-07-2022,Morning,,South Delhi,State Road,Clear,Two-Wheeler,45,No,No,33,5,0,Minor
ACC000219,25-09-2025,Afternoon,,North Delhi,Highway,Clear,Two-Wheeler,36,No,No,59,4,0,Minor
ACC000220,16-08-2023,Morning,Kerala,Kozhikode,City Road,Rainy,Two-Wheeler,,No,Yes,47,1,0,Minor
ACC000221,26-03-2023,Morning,Rajasthan,Jodhpur,Arterial Road,Clear,Car,40,No,NA,60,4,1,Fatal
ACC000222,15-12-2023,Night,Gujarat,Surat,City Road,Clear,Car,24,No,NA,65,3,1,Fatal
ACC000223,05-09-2024,Night,West Bengal,Howrah,Arterial Road,Cloudy,Car,36,No,NA,33,3,0,Major
ACC000224,31-10-2025,Night,Maharashtra,Aurangabad,City Road,Clear,Bicycle,34,Yes,NA,59,4,1,Fatal
ACC000225,03-03-2023,Morning,,South Delhi,Arterial Road,Clear,Two-Wheeler,70,No,No,40,1,0,Minor
ACC000226,21-09-2025,Afternoon,Karnataka,Bengaluru,City Road,Rainy,Bus,20,No,NA,54,3,0,Minor
ACC000227,11-02-2022,Evening,Odisha,Rourkela,Village Road,Clear,Bus,16,No,NA,60,0,0,Property Damage
ACC000228,02-04-2024,Morning,Uttar Pradesh,Meerut,Village Road,Rainy,Truck,28,No,NA,53,2,0,Major
ACC000229,28-07-2024,Evening,Uttar Pradesh,Lucknow,Village Road,Rainy,Car,16,No,NA,55,2,1,Fatal
ACC000230,21-06-2022,Night,Haryana,Panipat,Highway,Rainy,Two-Wheeler,27,Yes,No,101,6,0,Major
ACC000231,06-08-2022,Morning,Kerala,Kozhikode,City Road,Rainy,Auto-Rickshaw,19,No,NA,61,5,0,Major
ACC000232,14-09-2023,Evening,Haryana,Panipat,State Road,Rainy,Truck,24,No,NA,82,3,0,Minor
ACC000233,14-11-2025,Afternoon,Tamil Nadu,Madurai,Highway,Clear,Bus,22,No,NA,66,1,0,Minor
ACC000234,08-06-2024,Evening,,South Delhi,Village Road,Clear,Two-Wheeler,49,No,No,31,0,0,Property Damage
ACC000235,02-10-2025,Night,Chhattisgarh,Raipur,City Road,Clear,Car,35,Yes,NA,40,1,0,Minor
ACC000236,01-04-2025,Night,Manipur,Imphal,City Road,Clear,Two-Wheeler,50,No,Yes,65,5,0,Major
ACC000237,15-11-2023,Night,Maharashtra,Pune,State Road,Clear,Car,37,No,NA,48,7,2,Fatal
ACC000238,27-02-2025,Morning,Kerala,Kozhikode,Highway,Cloudy,Truck,48,No,NA,83,1,0,Minor
ACC000239,30-01-2022,Night,Rajasthan,Kota,Arterial Road,Clear,Two-Wheeler,32,Yes,No,33,5,2,Fatal
ACC000240,25-06-2022,Afternoon,Telangana,Nizamabad,City Road,Rainy,Two-Wheeler,57,No,No,35,2,0,Minor
ACC000241,13-05-2025,Afternoon,Karnataka,Hubli,Arterial Road,Clear,Two-Wheeler,42,No,Yes,42,4,0,Minor
ACC000242,19-03-2025,Evening,Uttar Pradesh,Meerut,Highway,Clear,Two-Wheeler,26,No,No,98,3,0,Major
ACC000243,05-12-2022,Morning,Rajasthan,Udaipur,State Road,Clear,Two-Wheeler,44,No,Yes,63,4,1,Fatal
ACC000244,21-02-2024,Night,Karnataka,Mysuru,City Road,Clear,Two-Wheeler,36,No,No,24,4,0,Major
ACC000245,21-06-2024,Evening,Rajasthan,Kota,City Road,Rainy,Two-Wheeler,33,No,Yes,49,0,0,Property Damage
ACC000246,06-07-2025,Night,Madhya Pradesh,Indore,City Road,Cloudy,Truck,37,No,NA,32,1,0,Minor
ACC000247,17-06-2024,Evening,Karnataka,Mysuru,Highway,Rainy,Bus,46,No,NA,58,3,0,Major
ACC000248,05-09-2023,Night,Haryana,Panipat,Arterial Road,Rainy,Two-Wheeler,16,Yes,Yes,61,2,0,Minor
ACC000249,16-07-2023,Afternoon,Rajasthan,Udaipur,City Road,Cloudy,Two-Wheeler,31,No,No,55,0,0,Property Damage
ACC000250,23-09-2023,Night,Kerala,Kochi,Highway,Rainy,Truck,45,Yes,NA,87,5,0,Major
ACC000251,21-08-2024,Afternoon,Andhra Pradesh,Guntur,Highway,Cloudy,Two-Wheeler,39,Yes,Yes,73,4,1,Fatal
ACC000252,06-07-2025,Afternoon,Jharkhand,Dhanbad,Village Road,Clear,Two-Wheeler,21,No,No,72,0,0,Property Damage
ACC000253,29-10-2023,Evening,Rajasthan,Jodhpur,Highway,Clear,Car,16,No,NA,95,1,0,Minor
ACC000254,28-12-2022,Night,Bihar,Gaya,City Road,Rainy,Bicycle,58,No,NA,28,0,0,Property Damage
ACC000255,11-12-2022,Evening,,Srinagar,State Road,Foggy,Two-Wheeler,34,No,Yes,71,1,0,Major
ACC000256,25-12-2024,Evening,Andhra Pradesh,Guntur,Highway,Cloudy,Bicycle,56,No,NA,57,4,0,Major
ACC000257,21-04-2025,Night,,East Delhi,Flyover,Cloudy,Two-Wheeler,46,Yes,Yes,45,2,1,Fatal
ACC000258,20-06-2022,Morning,Assam,Silchar,Highway,Rainy,Two-Wheeler,26,No,Yes,61,0,0,Property Damage
ACC000259,21-04-2022,Morning,Uttar Pradesh,Noida,Arterial Road,Clear,Two-Wheeler,16,No,No,39,3,0,Major
ACC000260,05-06-2024,Evening,West Bengal,Siliguri,Arterial Road,Foggy,Truck,30,No,NA,47,1,0,Minor
ACC000261,14-08-2022,Afternoon,Odisha,Rourkela,Highway,Rainy,Car,36,No,NA,71,3,1,Fatal
ACC000262,05-05-2025,Morning,,Chandigarh,Arterial Road,Clear,Car,42,No,NA,42,2,1,Fatal
ACC000263,11-04-2023,Night,Gujarat,Surat,Village Road,Clear,Bicycle,22,No,NA,62,2,0,Minor
ACC000264,11-08-2022,Night,Tamil Nadu,Coimbatore,City Road,Foggy,Car,38,No,NA,56,0,0,Property Damage
ACC000265,16-09-2025,Morning,Telangana,Warangal,State Road,Rainy,Two-Wheeler,38,Yes,Yes,75,6,0,Major
ACC000266,09-09-2022,Night,Tamil Nadu,Tiruchirappalli,Arterial Road,Rainy,Truck,49,No,NA,54,3,1,Fatal
ACC000267,27-02-2023,Night,Chhattisgarh,Bhilai,Arterial Road,Cloudy,Two-Wheeler,32,No,Yes,45,2,0,Minor
ACC000268,24-08-2022,Night,Andhra Pradesh,Visakhapatnam,Arterial Road,Rainy,Car,42,No,NA,28,3,0,Major
ACC000269,03-07-2022,Night,Odisha,Bhubaneswar,City Road,Rainy,Bus,40,Yes,NA,48,2,0,Minor
ACC000270,05-02-2022,Night,Meghalaya,Shillong,Highway,Clear,Car,47,No,NA,78,2,0,Minor
ACC000271,03-04-2022,Night,Haryana,Faridabad,Highway,Cloudy,Two-Wheeler,25,No,Yes,79,5,0,Major
ACC000272,21-09-2022,Morning,Bihar,Bhagalpur,City Road,Clear,Car,16,No,NA,37,1,0,Minor
ACC000273,30-03-2022,Morning,Chhattisgarh,Bhilai,State Road,Clear,Two-Wheeler,33,No,No,60,5,1,Fatal
ACC000274,01-06-2024,Night,Himachal Pradesh,Manali,Highway,Clear,Two-Wheeler,33,No,No,90,6,0,Major
ACC000275,28-09-2024,Night,Meghalaya,Shillong,State Road,Clear,Car,21,Yes,NA,46,3,0,Major
ACC000276,11-08-2023,Morning,Uttar Pradesh,Noida,Arterial Road,Cloudy,Two-Wheeler,16,Yes,No,62,4,0,Major
ACC000277,24-04-2023,Morning,Telangana,Warangal,Arterial Road,Clear,Two-Wheeler,29,No,Yes,35,1,0,Minor
ACC000278,08-01-2024,Morning,Madhya Pradesh,Gwalior,State Road,Cloudy,Car,35,No,NA,50,1,1,Fatal
ACC000279,16-07-2025,Night,Tripura,Agartala,City Road,Rainy,Two-Wheeler,37,No,No,34,3,0,Minor
ACC000280,14-06-2025,Morning,Haryana,Faridabad,City Road,Rainy,Two-Wheeler,16,No,Yes,40,2,0,Minor
ACC000281,14-03-2022,Night,West Bengal,Siliguri,State Road,Cloudy,Pedestrian-Involved,16,No,NA,59,1,0,Minor
ACC000282,30-09-2022,Night,Maharashtra,Nashik,Highway,Rainy,Two-Wheeler,51,Yes,No,74,1,1,Fatal
ACC000283,11-12-2022,Afternoon,Kerala,Kozhikode,State Road,Rainy,Two-Wheeler,34,No,Yes,61,1,0,Minor
ACC000284,31-12-2022,Night,Odisha,Bhubaneswar,Arterial Road,Cloudy,Auto-Rickshaw,36,Yes,NA,53,4,0,Major
ACC000285,29-04-2024,Night,Madhya Pradesh,Indore,State Road,Cloudy,Two-Wheeler,19,Yes,Yes,69,6,3,Fatal
ACC000286,10-09-2023,Morning,Tamil Nadu,Chennai,Arterial Road,Rainy,Auto-Rickshaw,36,No,NA,46,7,0,Major
ACC000287,24-03-2022,Morning,Mizoram,Aizawl,Arterial Road,Cloudy,Truck,31,No,NA,33,2,0,Minor
ACC000288,15-07-2023,Night,Jharkhand,Jamshedpur,State Road,Clear,Car,28,No,NA,50,4,0,Major
ACC000289,10-02-2024,Night,Madhya Pradesh,Bhopal,City Road,Cloudy,Two-Wheeler,17,No,No,54,4,0,Major
ACC000290,15-06-2022,Morning,Karnataka,Mangaluru,Highway,Cloudy,Two-Wheeler,25,No,No,55,5,2,Fatal
ACC000291,19-05-2025,Morning,,Srinagar,Highway,Clear,Bus,62,No,NA,76,7,1,Fatal
ACC000292,28-03-2022,Evening,Odisha,Bhubaneswar,Arterial Road,Clear,Two-Wheeler,31,No,No,41,0,0,Property Damage
ACC000293,21-09-2025,Night,Bihar,Patna,Highway,,Truck,46,No,NA,70,1,0,Minor
ACC000294,12-06-2022,Morning,Kerala,Kozhikode,Highway,Rainy,Bus,33,No,NA,86,1,0,Minor
ACC000295,04-06-2025,Morning,Karnataka,Bengaluru,Highway,Clear,Truck,32,No,NA,62,1,0,Minor
ACC000296,22-08-2025,Evening,Uttar Pradesh,Noida,Village Road,Rainy,Two-Wheeler,28,No,Yes,60,5,1,Fatal
ACC000297,30-11-2025,Afternoon,Odisha,Rourkela,City Road,Clear,Truck,53,No,NA,55,3,0,Major
ACC000298,28-03-2025,Morning,Uttar Pradesh,Meerut,Village Road,Clear,Truck,41,No,NA,66,2,1,Fatal
ACC000299,18-02-2025,Night,Uttar Pradesh,Kanpur,City Road,Clear,Two-Wheeler,26,No,No,41,4,0,Major
ACC000300,09-08-2024,Morning,Odisha,Rourkela,Highway,Rainy,Auto-Rickshaw,31,No,NA,54,2,0,Major
ACC000301,17-02-2025,Afternoon,,South Delhi,City Road,Clear,Two-Wheeler,50,No,Yes,36,3,0,Minor
ACC000302,29-07-2022,Night,Chhattisgarh,Bhilai,City Road,Cloudy,Bicycle,16,No,NA,45,0,0,Property Damage
ACC000303,01-03-2024,Morning,Gujarat,Ahmedabad,Highway,Clear,Two-Wheeler,40,No,Yes,78,0,0,Property Damage
ACC000304,25-01-2024,Morning,Gujarat,Vadodara,Highway,Foggy,Two-Wheeler,43,No,No,79,4,1,Fatal
ACC000305,23-06-2025,Morning,West Bengal,Durgapur,City Road,Clear,Truck,26,Yes,NA,44,1,0,Minor
ACC000306,09-11-2023,Morning,Kerala,Thiruvananthapuram,Highway,Rainy,Two-Wheeler,38,No,No,48,3,1,Fatal
ACC000307,30-07-2023,Evening,Andhra Pradesh,Visakhapatnam,Highway,Rainy,Two-Wheeler,43,No,No,63,1,0,Minor
ACC000308,04-08-2024,Afternoon,West Bengal,Howrah,City Road,Clear,Two-Wheeler,20,No,No,72,5,2,Fatal
ACC000309,28-01-2023,Morning,Bihar,Gaya,City Road,Cloudy,Bus,47,No,NA,48,1,0,Minor
ACC000310,05-08-2022,Night,,North Delhi,City Road,Cloudy,Two-Wheeler,40,No,No,50,1,0,Minor
ACC000311,29-11-2023,Evening,,Leh,Flyover,Clear,Car,34,No,NA,72,6,1,Fatal
ACC000312,10-09-2023,Morning,Tamil Nadu,Madurai,Highway,Rainy,Car,37,No,NA,73,3,0,Minor
ACC000313,05-12-2022,Night,Rajasthan,Jodhpur,Flyover,Cloudy,Car,45,Yes,NA,23,2,0,Minor
ACC000314,07-07-2023,Morning,Maharashtra,Mumbai,Village Road,Rainy,Two-Wheeler,66,No,Yes,31,6,1,Fatal
ACC000315,05-07-2023,Evening,Rajasthan,Jaipur,Highway,Clear,Two-Wheeler,44,No,No,72,5,0,Major
ACC000316,10-05-2023,Evening,Karnataka,Bengaluru,State Road,Clear,Bicycle,47,No,NA,51,4,2,Fatal
ACC000317,23-07-2023,Evening,Maharashtra,Nashik,City Road,Rainy,Truck,39,No,NA,41,0,0,Property Damage
ACC000318,05-10-2024,Afternoon,Jharkhand,Dhanbad,Village Road,Clear,Auto-Rickshaw,61,No,NA,43,2,0,Minor
ACC000319,20-03-2023,Morning,Andhra Pradesh,Vijayawada,City Road,Clear,Truck,17,No,NA,46,0,0,Property Damage
ACC000320,22-10-2025,Morning,,New Delhi,Highway,Clear,Bus,16,No,NA,85,1,0,Minor
ACC000321,09-09-2025,Morning,Uttar Pradesh,Agra,Flyover,Cloudy,Bicycle,38,No,NA,55,7,1,Fatal
ACC000322,03-12-2023,Afternoon,Uttar Pradesh,Ghaziabad,Highway,Foggy,Car,45,No,NA,93,1,0,Minor
ACC000323,12-05-2023,Afternoon,West Bengal,Kolkata,Flyover,Clear,Auto-Rickshaw,16,No,NA,69,2,0,Minor
ACC000324,29-02-2024,Night,Tamil Nadu,Madurai,Highway,Clear,Two-Wheeler,36,No,No,54,9,1,Fatal
ACC000325,11-06-2025,Night,Karnataka,Mangaluru,Highway,Clear,Two-Wheeler,34,No,Yes,68,5,1,Fatal
ACC000326,22-08-2024,Morning,,Chandigarh,Highway,Foggy,Car,46,No,NA,63,2,0,Major
ACC000327,01-04-2025,Night,Madhya Pradesh,Indore,State Road,Cloudy,Car,42,No,NA,57,2,0,Minor
ACC000328,25-02-2024,Morning,Madhya Pradesh,Indore,State Road,Clear,Car,16,No,NA,68,0,0,Property Damage
ACC000329,27-07-2024,Evening,Telangana,Warangal,City Road,Rainy,Car,22,No,NA,48,0,0,Property Damage
ACC000330,05-03-2023,Night,Andhra Pradesh,Vijayawada,Village Road,Rainy,Car,,No,NA,67,1,0,Minor
ACC000331,08-12-2024,Afternoon,Bihar,Bhagalpur,City Road,Clear,Auto-Rickshaw,46,No,NA,43,0,0,Property Damage
ACC000332,27-10-2022,Night,Rajasthan,Udaipur,Arterial Road,Clear,Two-Wheeler,41,No,Yes,44,5,0,Minor
ACC000333,17-10-2024,Evening,Uttarakhand,Dehradun,Highway,Clear,Two-Wheeler,28,No,No,74,1,0,Major
ACC000334,27-06-2025,Evening,Maharashtra,Mumbai,State Road,Rainy,Truck,38,No,NA,58,3,0,Minor
ACC000335,26-07-2022,Evening,West Bengal,Howrah,Highway,Clear,Car,22,No,NA,91,6,0,Major
ACC000336,02-07-2024,Morning,Punjab,Jalandhar,City Road,Rainy,Bus,63,No,NA,49,5,0,Major
ACC000337,06-06-2022,Evening,Meghalaya,Shillong,City Road,Rainy,Two-Wheeler,43,No,Yes,31,2,0,Minor
ACC000338,25-11-2024,Afternoon,Rajasthan,Jaipur,Arterial Road,Clear,Two-Wheeler,46,No,No,45,2,0,Major
ACC000339,21-05-2022,Evening,Telangana,Hyderabad,State Road,Cloudy,Bicycle,54,No,NA,50,1,0,Minor
ACC000340,05-10-2025,Night,Tamil Nadu,Salem,Highway,Clear,Two-Wheeler,49,No,No,64,3,0,Major
ACC000341,02-08-2022,Evening,Maharashtra,Nagpur,Flyover,Rainy,Truck,36,No,NA,49,4,0,Minor
ACC000342,04-11-2025,Night,Tamil Nadu,Coimbatore,Arterial Road,Clear,Two-Wheeler,34,No,No,54,2,0,Major
ACC000343,26-03-2025,Morning,Odisha,Bhubaneswar,Village Road,Clear,Car,53,No,NA,45,2,1,Fatal
ACC000344,04-06-2024,Night,Karnataka,Mangaluru,City Road,Foggy,Bus,36,No,NA,58,3,0,Major
ACC000345,23-02-2025,Morning,Odisha,Cuttack,Flyover,Clear,Two-Wheeler,26,No,No,30,3,1,Fatal
ACC000346,16-03-2025,Morning,Uttar Pradesh,Meerut,City Road,Clear,Two-Wheeler,62,Yes,Yes,46,3,2,Fatal
ACC000347,18-10-2025,Night,Tripura,Agartala,City Road,Rainy,Truck,24,No,NA,49,2,0,Major
ACC000348,06-01-2023,Evening,Himachal Pradesh,Shimla,Highway,Cloudy,Two-Wheeler,16,No,Yes,73,1,0,Minor
ACC000349,30-05-2024,Afternoon,Tamil Nadu,Madurai,Village Road,Cloudy,Two-Wheeler,49,No,Yes,52,4,1,Fatal
ACC000350,06-06-2022,Morning,Uttar Pradesh,Ghaziabad,Arterial Road,Rainy,Car,26,No,NA,39,3,0,Major
ACC000351,04-07-2024,Afternoon,Uttar Pradesh,Agra,City Road,Rainy,Car,42,No,NA,17,2,0,Minor
ACC000352,16-09-2022,Morning,Goa,Panaji,Highway,Rainy,Car,60,No,NA,77,6,0,Minor
ACC000353,18-04-2024,Morning,Madhya Pradesh,Bhopal,Village Road,Clear,Two-Wheeler,18,No,Yes,67,1,0,Major
ACC000354,01-05-2024,Evening,Telangana,Warangal,Highway,Clear,Two-Wheeler,35,No,Yes,66,2,0,Minor
ACC000355,13-11-2023,Evening,West Bengal,Kolkata,City Road,Clear,Two-Wheeler,55,No,No,40,1,0,Minor
ACC000356,08-02-2024,Evening,Assam,Guwahati,Highway,Rainy,Auto-Rickshaw,45,Yes,NA,63,4,1,Fatal
ACC000357,24-01-2025,Afternoon,Gujarat,Vadodara,Arterial Road,Foggy,Two-Wheeler,34,No,Yes,27,0,0,Property Damage
ACC000358,23-03-2025,Night,Andhra Pradesh,Visakhapatnam,State Road,Clear,Auto-Rickshaw,67,No,NA,31,4,1,Fatal
ACC000359,20-12-2023,Morning,,Chandigarh,City Road,Clear,Two-Wheeler,35,No,No,50,3,0,Major
ACC000360,12-06-2024,Morning,Maharashtra,Aurangabad,Arterial Road,Rainy,Two-Wheeler,41,No,No,52,8,1,Fatal
ACC000361,29-09-2025,Night,Uttarakhand,Haridwar,Flyover,Rainy,Truck,57,No,NA,48,1,0,Minor
ACC000362,09-07-2022,Afternoon,Uttar Pradesh,Agra,Highway,Rainy,Two-Wheeler,49,No,Yes,73,4,1,Fatal
ACC000363,06-07-2022,Afternoon,Gujarat,Vadodara,Arterial Road,Rainy,Car,53,Yes,NA,50,0,0,Property Damage
ACC000364,27-05-2022,Evening,Mizoram,Aizawl,Arterial Road,Clear,Auto-Rickshaw,24,No,NA,62,1,0,Major
ACC000365,29-08-2024,Morning,Punjab,Amritsar,Arterial Road,Rainy,Bus,52,No,NA,35,4,0,Minor
ACC000366,13-09-2023,Night,Punjab,Amritsar,Village Road,Rainy,Car,38,No,NA,53,1,0,Minor
ACC000367,10-02-2025,Afternoon,Karnataka,Hubli,Arterial Road,Cloudy,Truck,26,No,NA,40,0,0,Property Damage
ACC000368,16-09-2024,Night,West Bengal,Durgapur,State Road,Foggy,Two-Wheeler,39,No,No,48,3,0,Major
ACC000369,20-05-2023,Morning,Rajasthan,Jaipur,Highway,Cloudy,Truck,38,Yes,NA,84,7,1,Fatal
ACC000370,17-08-2025,Morning,Andhra Pradesh,Guntur,Arterial Road,Rainy,Two-Wheeler,60,No,No,57,6,2,Fatal
ACC000371,21-01-2025,Morning,Gujarat,Surat,Highway,Clear,Two-Wheeler,41,No,Yes,34,0,0,Property Damage
ACC000372,04-02-2023,Morning,Kerala,Thrissur,Highway,Clear,Car,26,No,NA,64,5,1,Fatal
ACC000373,02-07-2023,Morning,Kerala,Kochi,Arterial Road,Cloudy,Two-Wheeler,23,No,No,48,1,0,Minor
ACC000374,18-04-2023,Morning,Karnataka,Mysuru,Arterial Road,Clear,Truck,35,No,NA,53,1,0,Minor
ACC000375,29-08-2022,Afternoon,Rajasthan,Udaipur,Flyover,Foggy,Two-Wheeler,18,No,Yes,48,5,0,Major
ACC000376,16-08-2022,Morning,Maharashtra,Nashik,Arterial Road,Clear,Two-Wheeler,27,Yes,Yes,16,0,0,Property Damage
ACC000377,06-10-2025,Morning,Meghalaya,Shillong,Highway,Clear,Truck,33,No,NA,80,5,1,Fatal
ACC000378,08-10-2023,Night,Bihar,Patna,Highway,Clear,Car,31,No,NA,82,2,0,Minor
ACC000379,28-07-2023,Night,Maharashtra,Nagpur,State Road,Rainy,Bicycle,45,No,NA,32,1,0,Minor
ACC000380,30-11-2024,Morning,Punjab,Amritsar,Flyover,Cloudy,Two-Wheeler,26,No,No,41,2,0,Minor
ACC000381,30-03-2024,Morning,Himachal Pradesh,Manali,City Road,Clear,Two-Wheeler,16,No,No,66,3,0,Minor
ACC000382,06-10-2025,Night,Madhya Pradesh,Jabalpur,Highway,Cloudy,Two-Wheeler,16,No,Yes,65,1,0,Minor
ACC000383,20-02-2025,Afternoon,Maharashtra,Aurangabad,Arterial Road,Clear,Car,36,No,NA,43,5,0,Major
ACC000384,01-12-2023,Evening,Uttar Pradesh,Ghaziabad,City Road,Clear,Two-Wheeler,28,No,Yes,47,0,0,Property Damage
ACC000385,18-07-2023,Night,Uttar Pradesh,Meerut,State Road,Foggy,Truck,20,Yes,NA,52,5,2,Fatal
ACC000386,11-12-2025,Night,Jharkhand,Dhanbad,Highway,Clear,Two-Wheeler,61,No,Yes,53,1,0,Minor
ACC000387,15-11-2024,Night,,Chandigarh,City Road,Clear,Auto-Rickshaw,47,No,NA,27,0,0,Property Damage
ACC000388,25-10-2025,Afternoon,Uttar Pradesh,Ghaziabad,Highway,Rainy,Car,35,No,NA,66,1,0,Minor
ACC000389,08-07-2022,Night,Chhattisgarh,Raipur,City Road,Rainy,Truck,39,No,NA,35,2,1,Fatal
ACC000390,14-06-2025,Morning,Tamil Nadu,Salem,Highway,Rainy,Two-Wheeler,33,No,Yes,71,2,0,Major
ACC000391,01-08-2024,Morning,Bihar,Bhagalpur,Highway,Clear,Two-Wheeler,20,No,No,83,5,1,Fatal
ACC000392,12-07-2022,Evening,Chhattisgarh,Raipur,City Road,Rainy,Two-Wheeler,49,No,No,55,1,0,Minor
ACC000393,27-05-2024,Evening,Rajasthan,Kota,Village Road,Clear,Car,47,No,NA,76,1,0,Major
ACC000394,05-10-2024,Morning,Uttar Pradesh,Meerut,Arterial Road,,Car,16,No,NA,55,1,0,Major
ACC000395,21-01-2022,Night,Bihar,Gaya,Highway,Foggy,Two-Wheeler,39,No,Yes,63,1,0,Major
ACC000396,29-10-2023,Morning,,Port Blair,City Road,Clear,Two-Wheeler,40,No,No,39,5,0,Major
ACC000397,06-05-2025,Evening,Karnataka,Mysuru,Village Road,Clear,Pedestrian-Involved,32,No,NA,41,1,0,Minor
ACC000398,18-03-2023,Evening,Maharashtra,Nagpur,State Road,Clear,Two-Wheeler,63,No,No,52,5,0,Major
ACC000399,04-11-2023,Evening,Tamil Nadu,Tiruchirappalli,Flyover,Clear,Two-Wheeler,62,Yes,No,32,4,1,Fatal
ACC000400,14-10-2023,Evening,Telangana,Nizamabad,City Road,Clear,Two-Wheeler,31,No,Yes,47,4,1,Fatal
ACC000401,28-03-2023,Morning,Bihar,Bhagalpur,State Road,Cloudy,Two-Wheeler,33,No,No,41,0,0,Property Damage
ACC000402,13-09-2025,Morning,Assam,Silchar,Highway,Rainy,Car,32,Yes,NA,61,2,1,Fatal
ACC000403,22-02-2025,Night,Chhattisgarh,Raipur,Flyover,Clear,Car,28,No,NA,46,1,0,Minor
ACC000404,27-06-2022,Evening,Arunachal Pradesh,Itanagar,Highway,Rainy,Car,24,No,NA,84,3,1,Fatal
ACC000405,27-12-2025,Afternoon,Assam,Dibrugarh,Flyover,Clear,Truck,43,No,NA,25,2,0,Minor
ACC000406,22-07-2025,Morning,Madhya Pradesh,Bhopal,Highway,Clear,Two-Wheeler,61,No,Yes,62,2,0,Major
ACC000407,26-02-2023,Night,Telangana,Hyderabad,Highway,Clear,Two-Wheeler,56,No,Yes,56,0,0,Property Damage
ACC000408,25-05-2025,Evening,Karnataka,Bengaluru,State Road,Clear,Bus,46,No,NA,64,2,1,Fatal
ACC000409,22-06-2022,Evening,Kerala,Thrissur,Arterial Road,Rainy,Two-Wheeler,16,No,No,65,2,0,Major
ACC000410,30-12-2025,Evening,,North Delhi,City Road,Clear,Two-Wheeler,16,No,No,31,3,0,Minor
ACC000411,08-09-2024,Morning,Punjab,Ludhiana,Highway,Rainy,Car,50,No,NA,80,1,0,Minor
ACC000412,18-08-2024,Night,,Puducherry,Highway,Rainy,Truck,57,No,NA,74,2,1,Fatal
ACC000413,31-05-2022,Evening,West Bengal,Kolkata,State Road,Rainy,Two-Wheeler,43,No,Yes,35,2,0,Minor
ACC000414,15-08-2025,Evening,Telangana,Warangal,State Road,Rainy,Auto-Rickshaw,32,No,NA,60,1,0,Major
ACC000415,18-02-2022,Afternoon,Gujarat,Vadodara,Arterial Road,Clear,Two-Wheeler,54,No,Yes,31,2,0,Minor
ACC000416,18-12-2022,Night,Tamil Nadu,Tiruchirappalli,Arterial Road,Clear,Pedestrian-Involved,46,No,NA,53,2,0,Minor
ACC000417,09-08-2022,Night,Madhya Pradesh,Jabalpur,State Road,,Two-Wheeler,51,Yes,No,44,4,1,Fatal
ACC000418,14-02-2025,Afternoon,Andhra Pradesh,Vijayawada,State Road,Clear,Truck,,No,NA,35,2,0,Minor
ACC000419,22-10-2022,Morning,Uttar Pradesh,Noida,Arterial Road,Cloudy,Two-Wheeler,40,No,No,62,2,1,Fatal
ACC000420,02-09-2025,Morning,,East Delhi,State Road,Rainy,Bus,59,No,NA,34,1,0,Minor
ACC000421,27-08-2024,Evening,Tamil Nadu,Coimbatore,Arterial Road,Clear,Car,43,No,NA,35,4,0,Major
ACC000422,02-03-2022,Afternoon,Madhya Pradesh,Gwalior,Highway,Clear,Auto-Rickshaw,48,No,NA,59,3,1,Fatal
ACC000423,09-01-2022,Night,Jharkhand,Jamshedpur,State Road,Clear,Truck,36,No,NA,46,3,0,Major
ACC000424,27-03-2022,Night,Tamil Nadu,Tiruchirappalli,City Road,Clear,Car,37,No,NA,49,1,0,Minor
ACC000425,21-06-2024,Night,,New Delhi,Arterial Road,Rainy,Two-Wheeler,54,No,Yes,43,0,0,Property Damage
ACC000426,27-03-2025,Night,Odisha,Bhubaneswar,City Road,Clear,Two-Wheeler,27,No,No,52,7,1,Fatal
ACC000427,14-12-2022,Night,Tamil Nadu,Tiruchirappalli,Highway,Clear,Pedestrian-Involved,26,No,NA,73,2,0,Minor
ACC000428,12-06-2025,Morning,Punjab,Jalandhar,Highway,Clear,Auto-Rickshaw,30,No,NA,44,3,1,Fatal
ACC000429,06-04-2022,Evening,Haryana,Gurugram,State Road,Clear,Two-Wheeler,36,No,Yes,57,2,1,Fatal
ACC000430,26-03-2025,Evening,Chhattisgarh,Bilaspur,Arterial Road,Foggy,Two-Wheeler,16,No,No,60,3,0,Major
ACC000431,25-09-2025,Morning,Uttarakhand,Dehradun,Flyover,Rainy,Two-Wheeler,46,No,Yes,37,1,0,Minor
ACC000432,06-02-2025,Night,Odisha,Rourkela,City Road,Clear,Two-Wheeler,34,No,No,61,1,0,Minor
ACC000433,21-10-2024,Night,Bihar,Patna,City Road,Clear,Two-Wheeler,47,No,No,48,1,0,Minor
ACC000434,27-05-2025,Night,Kerala,Thiruvananthapuram,City Road,Clear,Bus,16,No,NA,58,3,0,Minor
ACC000435,08-03-2022,Afternoon,Odisha,Rourkela,City Road,Clear,Two-Wheeler,47,No,Yes,51,3,1,Fatal
ACC000436,26-10-2022,Afternoon,,Jammu,State Road,Cloudy,Auto-Rickshaw,53,No,NA,46,5,1,Fatal
ACC000437,16-07-2022,Evening,Bihar,Patna,Highway,Rainy,Pedestrian-Involved,42,No,NA,77,5,0,Major
